,id_local,code_insee,nom_ville,departement,code_postal,geometry
1502,53.0,77114,Chevry-Cossigny,77,77173,"POLYGON ((2.7039553360636 48.74854236696, 2.7079744291106 48.74026054671, 2.7033426256472 48.729030612683, 2.6988937948183 48.724370317515, 2.6954261790988 48.706125388098, 2.6698685782145 48.704311574899, 2.6420761687719 48.691757786563, 2.6404586532971 48.693648981354, 2.6428173266779 48.702190996904, 2.6558366567908 48.708179121926, 2.6498355248882 48.715430966538, 2.6517757782334 48.732873080113, 2.6606863432815 48.732354588283, 2.6679491581458 48.736491684141, 2.6733970287243 48.743779431466, 2.6831539235941 48.74771548503, 2.7039553360636 48.74854236696))"
1527,256.0,78455,Noisy-le-Roi,78,78590,"POLYGON ((2.0526831569026 48.83074838611, 2.0528983132347 48.835327160171, 2.0415463483712 48.843044434174, 2.0354725942326 48.845501339308, 2.04401585424 48.863821201749, 2.0613770020132 48.854829895659, 2.0696318741942 48.854624550215, 2.0720352208732 48.837454042207, 2.0593923741248 48.829397368235, 2.0526831569026 48.83074838611))"
1552,371.0,91659,Villabé,91,91100,"POLYGON ((2.4504698419163 48.595482129538, 2.4636822698962 48.59524374136, 2.4692477804835 48.58681115204, 2.4695673436616 48.578551087615, 2.4423013270113 48.577196730999, 2.4393894500218 48.577064306493, 2.4325019830029 48.589026326161, 2.4504698419163 48.595482129538))"
1558,497.0,95078,Boissy-l'Aillerie,95,95650,"POLYGON ((2.0455906273275 49.082982520784, 2.0346285966427 49.062809414185, 2.0257032816079 49.068816059089, 2.025249667773 49.073802090992, 2.0158584012827 49.077370939587, 2.0196857648518 49.088802267731, 2.0268917289703 49.096512918562, 2.0394729978793 49.100049861208, 2.0447082214164 49.093951939032, 2.0455906273275 49.082982520784))"
1561,88.0,77217,Grisy-Suisnes,77,77166,"POLYGON ((2.6904295561424 48.662481370461, 2.6820078726011 48.66120262688, 2.6786221299145 48.651819116627, 2.6728307434684 48.655296966566, 2.6587354993028 48.652189287272, 2.6540293998818 48.670368647235, 2.6518362501558 48.677902542129, 2.6390094124002 48.683944803534, 2.6404586532971 48.693648981354, 2.6420761687719 48.691757786563, 2.6698685782145 48.704311574899, 2.6954261790988 48.706125388098, 2.7143888546837 48.706695768552, 2.7226257478996 48.700277859963, 2.7159317539166 48.69486179778, 2.7077536133432 48.69223541886, 2.6918010985718 48.682508971005, 2.676119203132 48.671049543311, 2.6904295561424 48.662481370461))"
1564,285.0,78668,La Villeneuve-en-Chevrie,78,78270,"POLYGON ((1.4967835723643 49.018846530455, 1.4934537930056 49.026111076923, 1.5052342030885 49.030764009519, 1.5230838483311 49.032886080062, 1.5304239634545 49.027544174062, 1.5455738160869 49.026487574494, 1.5598997448933 49.031298091363, 1.5576030690343 49.012356646821, 1.55856604954 49.002782993998, 1.5459686086867 48.992612188247, 1.5437305203176 48.999419266661, 1.522460765581 49.008307500514, 1.5121177927745 49.010101640001, 1.4967835723643 49.018846530455))"
1577,220.0,78224,L'Étang-la-Ville,78,78620,"POLYGON ((2.0468155719057 48.874711594665, 2.0630225509675 48.878525162416, 2.0773682436174 48.873613624229, 2.0777738008821 48.867649423948, 2.0708584678953 48.854626886194, 2.0696318741942 48.854624550215, 2.0613770020132 48.854829895659, 2.04401585424 48.863821201749, 2.0362285415176 48.867846426531, 2.0468155719057 48.874711594665))"
1582,298.0,91080,Boissy-le-Cutté,91,91590,"POLYGON ((2.2929217058975 48.459209130562, 2.2817699788238 48.459654091665, 2.2750593689736 48.462997812055, 2.2667675577427 48.471203913093, 2.2705941239991 48.479156973317, 2.2774857743117 48.483476000111, 2.2964895123001 48.477415845065, 2.3040687061883 48.467169449447, 2.2937968664384 48.463030676183, 2.2929217058975 48.459209130562))"
1588,328.0,91286,Grigny,91,91350,"POLYGON ((2.3914202835808 48.643193907028, 2.3857159914608 48.64567607716, 2.369430542717 48.644013260393, 2.3657714904211 48.646213842917, 2.37989392464 48.663432762062, 2.3963381622416 48.673537542833, 2.4070527317505 48.667419896853, 2.3983538451305 48.656404218671, 2.3914202835808 48.643193907028))"
1599,153.0,77433,Saints,77,77120,"POLYGON ((3.0579857051124 48.798155630375, 3.0734108464137 48.796892532453, 3.0843350158278 48.794073891682, 3.0847072352871 48.787734840404, 3.0792955886535 48.785071899618, 3.0763825437963 48.777314832275, 3.0728332936304 48.755688443523, 3.0731660019769 48.74558701687, 3.083969232678 48.735960682651, 3.0849961324641 48.729458951189, 3.0738122168164 48.72746157801, 3.0620030362467 48.728253493254, 3.0468643008724 48.744599194439, 3.0323479259243 48.750965518521, 3.0204147972454 48.74911178169, 3.0262596186655 48.758335813532, 3.0283441167241 48.761739557834, 3.0420717203871 48.761389243443, 3.0486143887696 48.776540597765, 3.0384958303506 48.782497299974, 3.0401914841483 48.79121530046, 3.0459206641015 48.797382921146, 3.0579857051124 48.798155630375))"
1606,80.0,77187,Fontaine-Fourches,77,77480,"POLYGON ((3.4118359218741 48.421315638566, 3.4136232739227 48.414339744235, 3.4208743261698 48.409013405312, 3.4147888224632 48.390268550005, 3.4020328168494 48.389706108674, 3.3833174045242 48.39970411104, 3.3754010576716 48.398686717534, 3.377928433695 48.406901668444, 3.3711106421181 48.420190511042, 3.3698916417575 48.432883921199, 3.3826602869493 48.433793459272, 3.3970349294477 48.43480511888, 3.3919585015834 48.424317659764, 3.4118359218741 48.421315638566))"
1617,173.0,77487,Vaux-le-Pénil,77,77000,"POLYGON ((2.7091627522877 48.508290525346, 2.6972705505307 48.510170658341, 2.6894873391339 48.517206052146, 2.6745036025957 48.516254680227, 2.6700379903482 48.513016440087, 2.670140852874 48.52680466994, 2.6663691050815 48.533822547806, 2.6695973598596 48.538693758313, 2.6818505408732 48.541509545599, 2.697270288594 48.541892536703, 2.7051800681445 48.536180350058, 2.7131580173776 48.535023223781, 2.7116839054601 48.527700713857, 2.7247256749572 48.525231700256, 2.7328181515926 48.512610118973, 2.7300150000285 48.508753541691, 2.7233021319223 48.506527804055, 2.7091627522877 48.508290525346))"
1621,423.0,93027,La Courneuve,93,93120,"POLYGON ((2.4044483489088 48.951318889509, 2.4175439144028 48.939618946515, 2.4123496954794 48.932612478676, 2.4220286669438 48.929630759749, 2.4134884566834 48.919257322391, 2.4100624941394 48.916689200496, 2.4075419872793 48.917912396276, 2.3995016552246 48.922096355769, 2.374736219567 48.923679239377, 2.3776067423496 48.931730244069, 2.3985093447763 48.948086938857, 2.4044483489088 48.951318889509))"
1660,504.0,95170,Condécourt,95,95450,"POLYGON ((1.9140746272996 49.045836824074, 1.9188852574383 49.050067104065, 1.9286078821764 49.050749511268, 1.9412718209661 49.048500387207, 1.9445333898322 49.050982215137, 1.960947593593 49.034805853053, 1.9549423612736 49.024533707311, 1.9378008717251 49.021772717877, 1.9337196943608 49.0263506601, 1.9124683135674 49.041607507904, 1.9140746272996 49.045836824074))"
1661,370.0,91657,Vigneux-sur-Seine,91,91270,"POLYGON ((2.4005806703887 48.701769326045, 2.4062314618937 48.712965331676, 2.4142655674791 48.717814439082, 2.4255483771957 48.72270474408, 2.4351282328849 48.724090651622, 2.4401207414166 48.725433667155, 2.4428468316819 48.720689239232, 2.4371924244471 48.714829750591, 2.4369115909654 48.707465457844, 2.4437771137994 48.695490699827, 2.4547458548447 48.682482781181, 2.4449651549744 48.678806451841, 2.4258421024074 48.695730424301, 2.4164712680658 48.694972566232, 2.4005806703887 48.701769326045))"
1667,554.0,95580,Saint-Witz,95,95470,"POLYGON ((2.5457331176279 49.070395397935, 2.534610999784 49.080172488574, 2.5290631257479 49.078384951473, 2.5246539898247 49.087394128764, 2.5245153209636 49.097890118394, 2.5307712618359 49.096093047942, 2.5304133974793 49.091915161909, 2.5509215734671 49.092800935177, 2.5594718678638 49.097615057723, 2.5731538809054 49.094219829091, 2.5799061447294 49.089703876915, 2.5830086041611 49.080650438395, 2.5665637881379 49.076737620964, 2.5535653506084 49.078963093597, 2.5457331176279 49.070395397935))"
1669,144.0,77397,Saâcy-sur-Marne,77,77730,"POLYGON ((3.1835346946983 48.944872781972, 3.1842954385407 48.955367618379, 3.1854294841365 48.955563703158, 3.192417053853 48.9530869688, 3.199517343546 48.956675931807, 3.2098081496917 48.971303315513, 3.2151883633386 48.97458945437, 3.229568104907 48.97645117055, 3.2327379638977 48.964395369742, 3.2388184511282 48.950192476802, 3.2426310546991 48.938021522946, 3.2365231391269 48.928239867782, 3.2178537139443 48.932293172549, 3.189222219133 48.942271395878, 3.1835346946983 48.944872781972))"
1671,258.0,78465,Orgerus,78,78910,"POLYGON ((1.6770973548405 48.831893955112, 1.6781569041742 48.839593387449, 1.6702639679036 48.844582455033, 1.6859171133911 48.855913113454, 1.6963158293835 48.868606417639, 1.7018547157871 48.86567420721, 1.7164522050544 48.854916994526, 1.7189250450189 48.848584433096, 1.712927181697 48.837767116478, 1.7133434407186 48.815551225878, 1.7042465355114 48.812761745902, 1.7083485456554 48.806662695284, 1.7044878622999 48.801896825638, 1.6993925686666 48.808996883908, 1.6789563490469 48.820579367721, 1.6770973548405 48.831893955112))"
1688,134.0,77371,Pommeuse,77,77515,"POLYGON ((3.0181316416043 48.840400940905, 3.0099427142793 48.830470512439, 3.0240620068415 48.821759243423, 3.0371947271289 48.818725069341, 3.0374402990198 48.815531391084, 3.0255250975886 48.808522243758, 3.0162336223827 48.79630240385, 3.0069293254985 48.787991304654, 3.0026394069526 48.792878674003, 3.0059121558777 48.80819385817, 2.9877691303114 48.805777695732, 2.9824887561316 48.802480873351, 2.9831789000313 48.823968380754, 2.987955524629 48.835860062758, 3.0044311533137 48.845430397928, 3.0181316416043 48.840400940905))"
1689,265.0,78513,La Queue-les-Yvelines,78,78940,"POLYGON ((1.7679475902816 48.791827149085, 1.7290754534325 48.798186887704, 1.7483384251031 48.803236570123, 1.7611039265997 48.806678727671, 1.7812062463552 48.816399915306, 1.7910906080027 48.809569919429, 1.7889864592208 48.798199122317, 1.7817924083304 48.794633344193, 1.7685162471232 48.798937098438, 1.7679475902816 48.791827149085))"
1694,243.0,78358,Maisons-Laffitte,78,78600,"POLYGON ((2.1781607847904 48.963508308278, 2.1781051639392 48.95976960776, 2.173144277672 48.953293003348, 2.1424280732098 48.935119968601, 2.1278534961118 48.9431931014, 2.1331313647468 48.95122886581, 2.1448341722464 48.963045959849, 2.1565130867136 48.964792352061, 2.1729051899327 48.963860664464, 2.1781607847904 48.963508308278))"
1698,299.0,91085,Boissy-sous-Saint-Yon,91,91790,"POLYGON ((2.208233132928 48.533781811755, 2.1926428835959 48.542529141464, 2.1882040822234 48.546936683518, 2.2018801480273 48.556482256209, 2.2111237974174 48.569616782247, 2.2263691843389 48.566755454184, 2.223558688346 48.550886316905, 2.2333839898015 48.546796606178, 2.2340366817785 48.54005199071, 2.2242608379619 48.539056622657, 2.220351789667 48.53172711981, 2.208233132928 48.533781811755))"
1704,199.0,78104,Breuil-Bois-Robert,78,78930,"POLYGON ((1.7028166625782 48.93631588743, 1.6984158702147 48.943661931814, 1.7119074645501 48.950640159346, 1.7192298130459 48.96143625284, 1.7235777331428 48.962971941464, 1.722844602733 48.944165740458, 1.7242259107091 48.932383398498, 1.7093981973662 48.927948070349, 1.7028166625782 48.93631588743))"
1706,280.0,78642,Verneuil-sur-Seine,78,78480,"POLYGON ((1.9390842605029 48.980906310817, 1.9464703409703 49.006380767671, 1.9651642923312 49.001452607848, 1.9825189697018 48.992429257064, 1.9933116816857 48.983420427758, 1.9766328028223 48.974825032349, 1.9597336964228 48.968976272179, 1.9535838047459 48.969945281684, 1.9496738752309 48.979772856575, 1.9390842605029 48.980906310817))"
1709,327.0,91273,Gironville-sur-Essonne,91,91720,"POLYGON ((2.3272875309495 48.349192233541, 2.3160898951089 48.354989836436, 2.302905443915 48.356382244693, 2.3087301965659 48.36915731853, 2.3272143337032 48.378465948068, 2.3368633656505 48.377656605966, 2.3659470829291 48.378642586554, 2.3866801612511 48.381691907646, 2.3830152824694 48.358488292497, 2.3637608508446 48.358854314378, 2.3500845896816 48.360744170099, 2.3361888155014 48.355125750919, 2.3272875309495 48.349192233541))"
1716,447.0,94002,Alfortville,94,94140,"POLYGON ((2.4147835524145 48.77727124747, 2.4226739248417 48.791772029944, 2.4109918187151 48.803832546638, 2.4088902175713 48.808463007472, 2.4093609378413 48.816675787287, 2.4159099816835 48.816332019259, 2.4241337485843 48.807504016569, 2.4327446428573 48.78673146244, 2.4280327809822 48.776030370727, 2.4147835524145 48.77727124747))"
1717,274.0,78597,Soindres,78,78200,"POLYGON ((1.665149338666 48.940774216517, 1.6566214361804 48.939782252484, 1.6590545607513 48.947663775684, 1.6484777211563 48.951022880075, 1.6607919052452 48.960000071877, 1.6659044162364 48.969833106708, 1.6736470387307 48.963306915644, 1.6877852413541 48.957947596285, 1.6993333302297 48.957749657891, 1.6948290313482 48.952369288127, 1.665149338666 48.940774216517))"
1718,543.0,95491,Le Plessis-Bouchard,95,95130,"POLYGON ((2.2435226302159 48.994329856793, 2.2171323169081 49.00289676827, 2.2239424664173 49.011809293435, 2.245959911748 49.005204456198, 2.250354016497 49.000679131022, 2.2435226302159 48.994329856793))"
1727,218.0,78206,Ecquevilly,78,78920,"POLYGON ((1.917696411524 48.924494764214, 1.9011387959335 48.929467658666, 1.8937447334888 48.932945756047, 1.8956026781686 48.946890976988, 1.9012103349164 48.953481543921, 1.9092284628062 48.95324089639, 1.9158705930904 48.97033064527, 1.9207690857422 48.968684119713, 1.9242113943127 48.962738205027, 1.9336707911256 48.957415099564, 1.945829550269 48.957464160735, 1.9515133855613 48.954687441417, 1.9547832000328 48.951191555364, 1.9497498646431 48.944167901399, 1.9316658088772 48.938016728036, 1.917696411524 48.924494764214))"
1729,27.0,77032,Beton-Bazoches,77,77320,"POLYGON ((3.2735317287537 48.714079708568, 3.2735143240719 48.697252026405, 3.2597569808439 48.696407612228, 3.2609765890841 48.68786732161, 3.2466859613737 48.679671267123, 3.2338899448311 48.679139385387, 3.2346786137698 48.688716190466, 3.2275927010765 48.693107570367, 3.2184596274387 48.69301761323, 3.2176307562461 48.719424972746, 3.2320394454631 48.723092691796, 3.2349221999344 48.732644361121, 3.2511281587062 48.732403599736, 3.2718539761268 48.723905372847, 3.2735317287537 48.714079708568))"
1738,154.0,77434,Saint-Sauveur-lès-Bray,77,77480,"POLYGON ((3.186455272971 48.445235043918, 3.1988449832179 48.455068574778, 3.2062664886342 48.446932260527, 3.2168798915085 48.446814381877, 3.2247485937103 48.438892847783, 3.2223336549288 48.426072094569, 3.2110660327387 48.426831284576, 3.2005220631566 48.42637815938, 3.1942986940672 48.431861947953, 3.183168753274 48.439235101028, 3.186455272971 48.445235043918))"
1743,130.0,77353,Paley,77,77710,"POLYGON ((2.8563804594325 48.221545656113, 2.8289385908498 48.233768567996, 2.8369288022641 48.251733803333, 2.8487554239834 48.255807437513, 2.864019478433 48.25690658493, 2.8838087265332 48.253134307574, 2.8743803291083 48.247513757303, 2.8741191053751 48.23843214519, 2.8605916001123 48.227398353932, 2.8563804594325 48.221545656113))"
1748,476.0,94065,Rungis,94,94150,"POLYGON ((2.3307477519641 48.748103215323, 2.3438906252819 48.756204514892, 2.3531475203595 48.759939077397, 2.3686208217523 48.757461210608, 2.3693515629708 48.746067457624, 2.362911468138 48.746090831723, 2.3539536652921 48.738659181113, 2.3368066471512 48.743205388567, 2.3307477519641 48.748103215323))"
1749,475.0,94060,La Queue-en-Brie,94,94510,"POLYGON ((2.5554554933098 48.792096880109, 2.5716754236818 48.798941059573, 2.5771597648809 48.793825115733, 2.5884703794025 48.793324068325, 2.5915437636137 48.797363843187, 2.5991420754576 48.793212840234, 2.5856046173972 48.778627130829, 2.5919605754401 48.77140075822, 2.6070020497727 48.774401216878, 2.6148182997206 48.761116417176, 2.5975493852329 48.76057109667, 2.5893726493515 48.76153171451, 2.5771184760019 48.755086940177, 2.572003880223 48.759073806688, 2.5796589114598 48.765288927267, 2.5716768711061 48.767096258721, 2.5619668533917 48.787805659511, 2.5554554933098 48.792096880109))"
1756,546.0,95535,Sagy,95,95450,"POLYGON ((1.9836503971896 49.034560408907, 1.960947593593 49.034805853053, 1.9445333898322 49.050982215137, 1.9402367706628 49.053966725379, 1.9536082158882 49.064409793577, 1.9587503029565 49.071803798822, 1.9706342355173 49.066222214135, 1.9786130653343 49.06925861923, 1.9947358917097 49.06342016964, 1.9943435905744 49.060714726629, 1.986047351523 49.043832976268, 1.9836503971896 49.034560408907))"
1761,505.0,95176,Cormeilles-en-Parisis,95,95240,"POLYGON ((2.173144277672 48.953293003348, 2.1781051639392 48.95976960776, 2.1851919110722 48.962799094371, 2.1834379853382 48.979341007302, 2.2012389887151 48.990469608781, 2.2042438424996 48.990023760747, 2.2041173037099 48.986330569949, 2.2287583236511 48.972876677285, 2.2257328909673 48.971025374495, 2.2097843514844 48.963456477366, 2.204055266752 48.957105634655, 2.205861118488 48.949738062716, 2.173144277672 48.953293003348))"
1764,253.0,78420,Montfort-l'Amaury,78,78490,"POLYGON ((1.8198159644448 48.764649256142, 1.7944280243807 48.759808233656, 1.7819738165806 48.766223041498, 1.7987160080454 48.77767853567, 1.8159455376563 48.783157492171, 1.8269159513747 48.781047589601, 1.834323755584 48.775767281427, 1.8252895995132 48.768043932369, 1.8198159644448 48.764649256142))"
1782,323.0,91235,Fleury-Mérogis,91,91700,"POLYGON ((2.3499480028781 48.620184463931, 2.3553927825455 48.641226998347, 2.3624964391927 48.64795761408, 2.3657714904211 48.646213842917, 2.369430542717 48.644013260393, 2.3857159914608 48.64567607716, 2.3914202835808 48.643193907028, 2.3835281920235 48.629974473855, 2.3762363882916 48.627056230918, 2.3715179858717 48.617699690826, 2.3593844556496 48.618071315085, 2.3499480028781 48.620184463931))"
